Transaction_ID,Facility_ID,Vehicle_Type,Customer_Type,Entry_Date,Entry_Hour,Parking_Duration_Min,Payment_Method,Payment_Status,Parking_Type,Hourly_Rate,Discount_Amount,Net_Revenue,Occupancy_Rate
PT106001,F003,Bike,Regular,2025-11-13,18,141,Debit Card,Paid,Two-Wheeler,25,0.0,63.75,0.72
PT106002,F001,Car,Member,2025-06-23,11,180,Credit Card,Paid,Open,50,0.0,142.5,0.5
PT106003,F005,Bike,Regular,2025-09-17,14,105,Debit Card,Paid,Two-Wheeler,25,2.5,50.0,0.6
PT106004,F008,Car,Regular,2025-10-12,14,63,UPI,Paid,Open,50,0.0,100.0,0.7
PT106005,F007,Car,Regular,2025-03-14,11,110,UPI,Failed,Covered,50,0.0,95.0,0.28
PT106006,F006,EV Car,Member,2025-03-20,13,337,Credit Card,Failed,EV Parking,55,0.0,280.5,0.23
PT106007,F008,Bike,Regular,2025-02-13,13,75,Wallet,Paid,Two-Wheeler,25,2.5,50.0,0.41
PT106008,F007,SUV,Member,2025-08-21,11,250,UPI,Paid,Covered,65,48.75,325.0,0.37
PT106009,F003,Bike,Visitor,2025-01-03,20,125,UPI,Paid,Two-Wheeler,25,6.38,63.75,0.54
PT106010,F002,Car,Member,2025-03-20,14,146,UPI,Paid,Covered,50,20.25,135.0,0.42
PT106011,F008,Bike,Regular,2025-06-30,14,75,Debit Card,Paid,Two-Wheeler,25,4.75,47.5,0.4
PT106012,F007,Bike,Member,2025-05-19,14,37,UPI,Paid,Two-Wheeler,25,2.25,22.5,0.78
PT106013,F003,EV Car,Member,2025-10-30,18,94,Cash,Paid,EV Parking,55,0.0,110.0,0.68
PT106014,F003,Car,Member,2025-01-07,14,25,UPI,Paid,Covered,50,2.25,45.0,0.5
PT106015,F002,SUV,Member,2025-11-20,14,20,UPI,Paid,Covered,65,0.0,58.5,0.63
PT106016,F004,EV Car,Regular,2025-08-01,11,163,UPI,Paid,EV Parking,55,0.0,165.0,0.81
PT106017,F008,Bike,Member,2025-01-01,14,96,Debit Card,Paid,Two-Wheeler,25,0.0,45.0,0.51
PT106018,F008,EV Car,Regular,2025-07-03,13,247,Debit Card,Paid,EV Parking,55,26.12,261.25,0.92
PT106019,F004,Car,Member,2025-09-08,15,138,UPI,Paid,Covered,50,14.25,142.5,0.4
PT106020,F001,EV Car,Visitor,2025-08-03,12,179,Wallet,Paid,EV Parking,55,24.75,165.0,0.41
PT106021,F001,SUV,Member,2025-03-18,16,189,UPI,Paid,Covered,65,52.0,260.0,0.51
PT106022,F004,Car,Regular,2025-02-12,15,244,Debit Card,Paid,Covered,50,37.5,250.0,0.43
PT106023,F006,EV Car,Regular,2025-06-06,13,39,Credit Card,Paid,EV Parking,55,0.0,55.0,0.53
PT106024,F005,Bike,Visitor,2025-01-18,9,71,UPI,Paid,Two-Wheeler,25,6.0,40.0,0.83
PT106025,F003,Bike,Visitor,2025-12-09,15,37,Cash,Paid,Two-Wheeler,25,2.5,25.0,0.42
PT106026,F005,Bike,Visitor,2025-08-08,18,186,Cash,Paid,Two-Wheeler,25,15.0,100.0,0.99
PT106027,F003,Car,Member,2025-03-14,10,136,UPI,Paid,Covered,50,0.0,150.0,0.5
PT106028,F004,Bike,Regular,2025-07-09,8,144,Credit Card,Paid,Two-Wheeler,25,0.0,75.0,0.86
PT106029,F001,SUV,Regular,2025-12-29,7,305,UPI,Paid,Open,65,49.72,331.5,0.38
PT106030,F006,Car,Visitor,2025-09-19,7,55,Debit Card,Paid,Covered,50,0.0,50.0,0.5
PT106031,F001,Car,Member,2025-05-24,17,130,UPI,Paid,Open,50,0.0,127.5,0.75
PT106032,F005,Car,Visitor,2025-05-09,16,34,Cash,Paid,Covered,50,0.0,50.0,0.42
PT106033,F001,Car,Regular,2025-10-05,11,116,UPI,Paid,Covered,50,0.0,100.0,0.59
PT106034,F004,SUV,Regular,2025-10-29,19,209,UPI,Paid,Open,65,0.0,260.0,0.84
PT106035,F006,SUV,Regular,2025-07-09,9,480,UPI,Paid,Open,65,93.6,468.0,0.95
PT106036,F005,EV Car,Regular,2025-05-31,12,60,UPI,Paid,EV Parking,55,8.25,55.0,0.73
PT106037,F006,Bike,Regular,2025-11-03,13,100,Credit Card,Paid,Two-Wheeler,25,7.12,47.5,0.57
PT106038,F008,Car,Regular,2025-04-05,8,74,UPI,Paid,Covered,50,0.0,90.0,0.63
PT106039,F003,EV Car,Regular,2025-02-07,12,45,Debit Card,Paid,EV Parking,55,0.0,55.0,0.68
PT106040,F001,SUV,Regular,2025-06-05,9,75,UPI,Paid,Covered,65,0.0,117.0,0.64
PT106041,F006,Bike,Regular,2025-10-27,16,155,Debit Card,Paid,Two-Wheeler,25,0.0,75.0,0.66
PT106042,F002,Bike,Member,2025-12-13,7,160,Credit Card,Paid,Two-Wheeler,25,0.0,75.0,0.29
PT106043,F008,EV Car,Visitor,2025-02-11,6,187,Wallet,Paid,EV Parking,55,22.0,220.0,0.52
PT106044,F001,SUV,Regular,2025-11-12,16,42,Wallet,Paid,Open,65,12.35,61.75,0.34
PT106045,F003,Car,Member,2025-05-06,16,162,Cash,Paid,Covered,50,0.0,150.0,0.62
PT106046,F006,SUV,Regular,2025-11-09,14,81,Debit Card,Pending,Covered,65,0.0,123.5,0.47
PT106047,F005,Car,Member,2025-03-18,12,172,UPI,Paid,Covered,50,0.0,150.0,0.44
PT106048,F003,Car,Member,2025-04-06,11,153,Debit Card,Pending,Covered,50,0.0,150.0,0.66
PT106049,F002,Car,Regular,2025-09-20,9,143,Wallet,Paid,Covered,50,0.0,150.0,0.73
PT106050,F006,Car,Regular,2025-11-03,13,109,UPI,Pending,Open,50,0.0,100.0,0.36
PT106051,F007,Car,Member,2025-08-13,14,124,Credit Card,Paid,Open,50,0.0,150.0,0.73
PT106052,F007,Car,Member,2025-04-21,13,86,UPI,Paid,Open,50,0.0,85.0,0.35
PT106053,F004,Bike,Visitor,2025-08-26,16,79,Credit Card,Paid,Two-Wheeler,25,5.0,50.0,0.41
PT106054,F001,SUV,Member,2025-07-24,9,20,Credit Card,Paid,Open,65,0.0,55.25,0.88
PT106055,F005,EV Car,Member,2025-10-15,15,160,Credit Card,Paid,EV Parking,55,0.0,156.75,0.51
PT106056,F004,Car,Visitor,2025-09-20,13,20,Credit Card,Paid,Covered,50,0.0,50.0,0.63
PT106057,F006,Bike,Member,2025-03-17,11,288,Wallet,Paid,Two-Wheeler,25,0.0,125.0,0.67
PT106058,F007,EV Car,Regular,2025-05-23,15,88,Credit Card,Paid,EV Parking,55,4.4,88.0,0.46
PT106059,F007,Car,Member,2025-11-11,10,203,Cash,Paid,Open,50,20.0,200.0,0.46
PT106060,F007,SUV,Regular,2025-03-26,11,283,UPI,Paid,Open,65,48.75,325.0,0.63
PT106061,F006,SUV,Regular,2025-09-09,22,304,Credit Card,Paid,Open,65,19.5,390.0,0.43
PT106062,F007,Car,Visitor,2025-11-29,18,84,Credit Card,Paid,Covered,50,0.0,100.0,0.99
PT106063,F003,SUV,Regular,2025-08-20,15,112,UPI,Paid,Open,65,0.0,104.0,0.49
PT106064,F008,SUV,Regular,2025-10-22,12,33,UPI,Paid,Covered,65,0.0,65.0,0.48
PT106065,F006,Car,Visitor,2025-11-15,14,60,Credit Card,Paid,Covered,50,0.0,42.5,0.44
PT106066,F005,Car,Visitor,2025-05-10,9,249,Credit Card,Paid,Covered,50,37.5,250.0,0.81
PT106067,F008,Car,Member,2025-10-12,12,154,Debit Card,Paid,Covered,50,0.0,142.5,0.4
PT106068,F004,Car,Regular,2025-11-13,8,151,UPI,Paid,Covered,50,0.0,150.0,0.91
PT106069,F005,Bike,Regular,2025-01-29,15,86,UPI,Paid,Two-Wheeler,25,0.0,45.0,0.63
PT106070,F008,Bike,Regular,2025-08-16,18,70,Credit Card,Paid,Two-Wheeler,25,0.0,45.0,0.64
PT106071,F002,Car,Regular,2025-10-21,17,65,UPI,Paid,Open,50,14.25,95.0,0.73
PT106072,F007,EV Car,Regular,2025-01-07,18,46,UPI,Paid,EV Parking,55,0.0,55.0,0.6
PT106073,F002,Car,Member,2025-01-30,10,84,UPI,Paid,Covered,50,0.0,95.0,0.62
PT106074,F001,Car,Regular,2025-08-03,15,167,UPI,Paid,Covered,50,0.0,142.5,0.61
PT106075,F001,Car,Regular,2025-04-25,20,143,UPI,Paid,Covered,50,12.75,127.5,0.85
PT106076,F008,Bike,Member,2025-08-03,16,46,UPI,Paid,Two-Wheeler,25,0.0,25.0,0.37
PT106077,F002,Car,Regular,2025-06-13,6,246,UPI,Paid,Covered,50,11.88,237.5,0.37
PT106078,F006,Car,Visitor,2025-06-19,18,159,Debit Card,Paid,Covered,50,0.0,150.0,0.9
PT106079,F005,Car,Regular,2025-08-09,15,68,UPI,Pending,Covered,50,0.0,95.0,0.58
PT106080,F002,SUV,Regular,2025-09-17,9,100,Credit Card,Paid,Covered,65,19.5,130.0,0.61
PT106081,F001,EV Car,Visitor,2025-07-31,12,38,Wallet,Paid,EV Parking,55,0.0,55.0,0.68
PT106082,F002,Car,Regular,2025-09-18,9,100,Debit Card,Paid,Covered,50,0.0,100.0,0.77
PT106083,F006,Car,Member,2025-10-29,16,49,UPI,Paid,Covered,50,2.38,47.5,0.65
PT106084,F002,Bike,Regular,2025-11-27,6,170,Wallet,Paid,Two-Wheeler,25,0.0,67.5,0.62
PT106085,F005,SUV,Member,2025-05-10,13,25,UPI,Paid,Covered,65,0.0,65.0,0.36
PT106086,F004,Car,Regular,2025-04-15,22,45,UPI,Paid,Open,50,4.75,47.5,0.51
PT106087,F006,EV Car,Visitor,2025-02-23,18,103,Wallet,Paid,EV Parking,55,0.0,99.0,0.64
PT106088,F001,Bike,Regular,2025-04-18,14,23,Cash,Paid,Two-Wheeler,25,0.0,22.5,0.55
PT106089,F005,Bike,Regular,2025-11-11,15,220,Credit Card,Paid,Two-Wheeler,25,0.0,90.0,0.6
PT106090,F002,Bike,Regular,2025-10-16,14,79,Debit Card,Paid,Two-Wheeler,25,4.75,47.5,0.6
PT106091,F002,EV Car,Member,2025-09-12,17,166,Debit Card,Paid,EV Parking,55,0.0,165.0,0.89
PT106092,F004,SUV,Regular,2025-10-05,18,28,UPI,Paid,Open,65,0.0,55.25,0.84
PT106093,F001,Car,Regular,2025-02-16,16,107,UPI,Paid,Covered,50,5.0,100.0,0.36
PT106094,F001,Car,Member,2025-05-14,10,95,Credit Card,Paid,Open,50,5.0,100.0,0.88
PT106095,F003,Bike,Regular,2025-01-24,12,188,Wallet,Paid,Two-Wheeler,25,17.0,85.0,0.66
PT106096,F001,Car,Member,2025-04-27,16,196,,Paid,Covered,50,0.0,170.0,0.58
PT106097,F004,SUV,Visitor,2025-08-27,17,25,Debit Card,Paid,Covered,65,0.0,55.25,0.76
PT106098,F007,SUV,Regular,2025-11-03,15,70,UPI,Paid,Open,65,0.0,130.0,0.48
PT106099,F003,SUV,Regular,2025-02-10,16,171,Credit Card,Paid,Covered,65,9.75,195.0,0.31
PT106100,F003,EV Car,Member,2025-09-07,10,59,Debit Card,Paid,EV Parking,55,0.0,49.5,0.91
PT106101,F002,Car,Member,2025-11-19,12,49,Debit Card,Paid,Covered,50,2.12,42.5,0.49
PT106102,F002,SUV,Regular,2025-03-30,14,105,UPI,Paid,Covered,65,0.0,130.0,0.62
PT106103,F001,SUV,Regular,2025-04-02,21,242,UPI,Paid,Covered,65,27.62,276.25,0.42
PT106104,F003,Car,Visitor,2025-03-22,17,135,Credit Card,Paid,Open,50,15.0,150.0,0.99
PT106105,F008,SUV,Regular,2025-05-10,10,131,UPI,Paid,Covered,65,0.0,175.5,0.88
PT106106,F002,Car,Visitor,2025-04-01,12,99,UPI,Paid,Open,50,18.0,90.0,0.48
PT106107,F004,SUV,Visitor,2025-04-10,11,126,Debit Card,Paid,Covered,65,37.05,185.25,0.29
PT106108,F008,Bike,Regular,2025-03-19,10,81,Credit Card,Paid,Two-Wheeler,25,0.0,50.0,0.86
PT106109,F002,Car,Regular,2025-02-12,9,178,UPI,Pending,Covered,50,0.0,150.0,0.78
PT106110,F006,Bike,Regular,2025-05-03,20,20,Credit Card,Paid,Two-Wheeler,25,1.25,25.0,0.42
PT106111,F006,Bike,Member,2025-10-15,19,165,Wallet,Paid,Two-Wheeler,25,0.0,75.0,0.63
PT106112,F002,Car,Visitor,2025-01-23,13,156,UPI,Paid,Covered,50,0.0,150.0,0.45
PT106113,F003,Car,Regular,2025-05-24,14,152,Debit Card,Paid,Covered,50,0.0,142.5,0.74
PT106114,F007,Bike,Regular,2025-09-15,17,91,UPI,Paid,Two-Wheeler,25,10.0,50.0,0.79
PT106115,F007,Bike,Member,2025-01-07,15,274,UPI,Paid,Two-Wheeler,25,0.0,125.0,0.68
PT106116,F003,SUV,,2025-10-04,16,194,UPI,Paid,Covered,65,26.0,260.0,0.58
PT106117,F005,EV Car,Member,2025-07-05,17,30,Credit Card,Paid,EV Parking,55,0.0,55.0,0.9
PT106118,F007,Bike,Regular,2025-04-05,13,147,Cash,Pending,Two-Wheeler,25,0.0,75.0,0.65
PT106119,F006,SUV,Regular,2025-01-25,21,123,UPI,Paid,Covered,65,27.79,185.25,0.81
PT106120,F004,Bike,Member,2025-10-18,15,85,Debit Card,Paid,Two-Wheeler,25,0.0,50.0,0.18
PT106121,F003,SUV,Visitor,2025-08-15,15,47,UPI,Paid,Covered,65,0.0,55.25,0.51
PT106122,F001,Car,Regular,2025-06-22,10,85,UPI,Paid,Covered,50,0.0,100.0,0.86
PT106123,F006,Car,Visitor,2025-05-15,21,130,Credit Card,Paid,Open,50,6.75,135.0,0.69
PT106124,F004,Bike,Regular,2025-10-15,8,319,Debit Card,Pending,Two-Wheeler,25,0.0,127.5,0.82
PT106125,F004,Car,Regular,2025-11-05,21,280,Cash,Paid,Open,50,0.0,212.5,0.42
PT106126,F003,SUV,Regular,2025-03-10,19,175,Cash,Paid,Covered,65,0.0,195.0,0.67
PT106127,F004,SUV,Regular,2025-10-08,18,85,UPI,Paid,Covered,65,0.0,130.0,0.73
PT106128,F003,Car,Member,2025-12-17,15,124,Debit Card,Pending,Covered,50,0.0,142.5,0.58
PT106129,F007,Bike,Member,2025-12-08,14,158,UPI,Paid,Two-Wheeler,25,0.0,75.0,0.52
PT106130,F002,SUV,Visitor,2025-12-24,22,87,Debit Card,Paid,Open,65,0.0,117.0,0.48
PT106131,F006,SUV,Regular,2025-11-29,21,45,Wallet,Paid,Open,65,0.0,52.0,0.5
PT106132,F005,Car,Visitor,2025-08-19,17,271,UPI,Paid,Covered,50,12.5,250.0,0.98
PT106133,F002,Car,Member,2025-12-08,8,150,Credit Card,Paid,Open,50,14.25,142.5,0.6
PT106134,F006,Bike,Visitor,2025-11-13,12,298,Debit Card,Paid,Two-Wheeler,25,0.0,118.75,0.63
PT106135,F003,Bike,Regular,2025-11-03,18,20,Debit Card,Paid,Two-Wheeler,25,0.0,21.25,0.57
PT106136,F006,Car,Regular,2025-09-15,15,348,UPI,Failed,Covered,50,0.0,300.0,0.49
PT106137,F007,Car,Regular,2025-06-22,9,224,Wallet,Paid,Covered,50,40.0,200.0,0.7
PT106138,F003,SUV,Visitor,2025-02-01,12,41,Credit Card,Paid,Covered,65,0.0,55.25,0.29
PT106139,F002,Bike,Regular,2025-07-19,6,77,UPI,Paid,Two-Wheeler,25,0.0,40.0,0.38
PT106140,F001,EV Car,Regular,2025-03-21,18,303,UPI,Paid,EV Parking,55,0.0,313.5,0.99
PT106141,F001,SUV,Member,2025-12-19,16,64,Debit Card,Paid,Covered,65,0.0,130.0,0.5
PT106142,F008,EV Car,Regular,2025-03-16,13,74,UPI,Paid,EV Parking,55,0.0,99.0,0.15
PT106143,F008,Car,Visitor,2025-09-21,16,145,UPI,Paid,Covered,50,0.0,150.0,0.52
PT106144,F006,SUV,Member,2025-03-26,19,25,Credit Card,Paid,Covered,65,2.76,55.25,0.92
PT106145,F001,Car,Regular,2025-08-05,11,42,Credit Card,Paid,Open,50,2.25,45.0,0.59
PT106146,F003,Bike,Member,2025-05-01,12,275,Debit Card,Paid,Two-Wheeler,25,5.31,106.25,0.33
PT106147,F004,Bike,Visitor,2025-01-20,13,202,UPI,Paid,Two-Wheeler,25,10.0,100.0,0.15
PT106148,F003,Car,Visitor,2025-05-29,15,73,Debit Card,Paid,Open,50,0.0,100.0,0.47
PT106149,F004,SUV,Regular,2025-01-07,22,94,Wallet,Paid,Covered,65,19.5,130.0,0.51
PT106150,F002,SUV,Member,2025-03-27,10,136,UPI,Paid,Covered,65,16.58,165.75,0.57
PT106151,F005,Car,Regular,2025-05-27,12,44,Debit Card,Paid,Covered,50,4.5,45.0,0.41
PT106152,F004,Bike,Member,2025-11-12,12,63,Wallet,Paid,Two-Wheeler,25,5.0,50.0,0.3
PT106153,F001,Car,Regular,2025-07-06,16,20,Debit Card,Paid,Covered,50,0.0,50.0,0.88
PT106154,F003,Car,Member,2025-11-21,18,45,Debit Card,Paid,Covered,50,0.0,45.0,0.79
PT106155,F002,SUV,Regular,2025-10-28,10,60,UPI,Paid,Open,65,0.0,61.75,0.64
PT106156,F001,Car,Member,2025-11-14,16,182,Credit Card,Paid,Open,50,0.0,200.0,0.47
PT106157,F002,EV Car,Member,2025-07-12,19,415,Credit Card,Paid,EV Parking,55,0.0,385.0,0.8
PT106158,F005,Car,Member,2025-10-09,9,151,Debit Card,Paid,Covered,50,0.0,135.0,0.64
PT106159,F007,Bike,Regular,2025-07-07,15,60,Wallet,Paid,Two-Wheeler,25,0.0,25.0,0.54
PT106160,F003,Bike,Regular,2025-01-18,11,148,UPI,Paid,Two-Wheeler,25,11.25,75.0,0.63
PT106161,F006,Car,Member,2025-11-11,13,52,UPI,Paid,Open,50,2.25,45.0,0.59
PT106162,F003,Car,Regular,2025-05-29,9,221,UPI,Paid,Covered,50,9.5,190.0,0.86
PT106163,F008,SUV,Visitor,2025-02-15,15,235,Debit Card,Paid,Covered,65,0.0,260.0,0.57
PT106164,F005,SUV,Member,2025-01-12,13,159,UPI,Paid,Covered,65,8.29,165.75,0.15
PT106165,F003,Car,Regular,2025-08-18,14,133,Debit Card,Paid,Open,50,22.5,150.0,0.15
PT106166,F008,Bike,Regular,2025-04-23,14,60,UPI,Pending,Two-Wheeler,25,1.06,21.25,0.64
PT106167,F006,Car,Member,2025-06-09,15,202,Credit Card,Paid,Covered,50,10.0,200.0,0.58
PT106168,F004,Car,Regular,2025-08-15,18,122,UPI,Paid,Covered,50,0.0,150.0,0.73
PT106169,F002,Bike,Regular,2025-07-02,11,128,Cash,Paid,Two-Wheeler,25,0.0,75.0,0.31
PT106170,F006,Car,Regular,2025-02-24,14,127,Credit Card,Paid,Covered,50,6.75,135.0,0.4
PT106171,F001,SUV,Member,2025-09-23,14,194,Wallet,Paid,Covered,65,52.0,260.0,0.66
PT106172,F005,SUV,Visitor,2025-02-04,12,98,Credit Card,Failed,Covered,65,0.0,130.0,0.5
PT106173,F004,EV Car,Regular,2025-03-21,14,101,UPI,Pending,EV Parking,55,0.0,110.0,0.43
PT106174,F001,Bike,Regular,2025-01-06,7,118,UPI,Paid,Two-Wheeler,25,0.0,45.0,0.53
PT106175,F001,EV Car,Member,2025-05-07,13,133,Wallet,Paid,EV Parking,55,0.0,148.5,0.55
PT106176,F005,Bike,Member,2025-03-09,11,56,Debit Card,Paid,Two-Wheeler,25,5.0,25.0,0.48
PT106177,F004,Bike,Regular,2025-07-09,18,180,UPI,Pending,Two-Wheeler,25,6.75,67.5,0.81
PT106178,F007,EV Car,Regular,2025-09-01,12,160,Debit Card,Paid,EV Parking,55,0.0,165.0,0.68
PT106179,F001,Bike,Regular,2025-01-09,10,87,UPI,Paid,Two-Wheeler,25,0.0,50.0,0.79
PT106180,F001,Car,Regular,2025-06-06,14,191,UPI,Paid,Covered,50,0.0,180.0,0.54
PT106181,F004,SUV,Member,2025-03-12,17,108,UPI,Paid,Covered,65,0.0,117.0,0.8
PT106182,F003,EV Car,Regular,2025-05-14,12,198,Cash,Paid,EV Parking,55,0.0,198.0,0.72
PT106183,F001,SUV,Member,2025-10-27,17,196,UPI,Failed,Covered,65,26.0,260.0,0.94
PT106184,F002,Bike,Regular,2025-11-16,12,138,UPI,Paid,Two-Wheeler,25,3.75,75.0,0.54
PT106185,F004,Bike,Regular,2025-09-06,16,191,UPI,Paid,Two-Wheeler,25,0.0,100.0,0.64
PT106186,F001,EV Car,Regular,2025-11-19,9,32,UPI,Paid,EV Parking,55,5.5,55.0,0.88
PT106187,F005,Car,Regular,2025-02-13,8,279,Credit Card,Paid,Open,50,25.0,250.0,0.76
PT106188,F006,Bike,Visitor,2025-04-26,16,159,UPI,Paid,Two-Wheeler,25,0.0,75.0,0.5
PT106189,F002,Car,Regular,2025-08-16,12,140,UPI,Paid,Covered,50,7.5,150.0,0.31
PT106190,F008,Bike,Member,2025-02-26,13,122,Wallet,Paid,Two-Wheeler,25,3.75,75.0,0.3
PT106191,F008,Bike,Regular,2025-09-01,14,250,UPI,Paid,Two-Wheeler,25,12.5,125.0,0.65
PT106192,F006,Car,Member,2025-02-26,21,64,UPI,Paid,Covered,50,0.0,95.0,0.81
PT106193,F008,Car,Regular,2025-05-23,10,123,Credit Card,Paid,Open,50,0.0,150.0,0.84
PT106194,F006,Bike,Regular,2025-07-11,12,113,Credit Card,Paid,Two-Wheeler,25,0.0,45.0,0.49
PT106195,F001,Car,Regular,2025-01-07,15,279,Cash,Paid,Covered,50,0.0,225.0,0.54
PT106196,F002,Car,Regular,2025-10-02,15,56,UPI,Paid,Covered,50,0.0,47.5,0.54
PT106197,F002,SUV,Regular,2025-05-14,15,106,Cash,Paid,Open,65,13.0,130.0,0.31
PT106198,F003,Car,Visitor,2025-02-08,14,122,Debit Card,Paid,Open,50,0.0,150.0,0.62
PT106199,F006,Bike,Member,2025-07-12,14,36,Debit Card,Paid,Two-Wheeler,25,0.0,21.25,0.57
PT106200,F002,EV Car,Visitor,2025-11-23,10,51,,Paid,EV Parking,55,9.35,46.75,0.5
PT106201,F003,Car,Regular,2025-01-25,17,166,UPI,Paid,Covered,50,0.0,135.0,0.84
PT106202,F004,Car,Member,2025-04-12,6,76,Credit Card,Paid,Open,50,0.0,85.0,0.61
PT106203,F003,Bike,Visitor,2025-05-31,13,196,,Paid,Two-Wheeler,25,4.25,85.0,0.3
PT106204,F005,SUV,Visitor,2025-08-05,11,53,Credit Card,Paid,Open,65,0.0,65.0,0.65
PT106205,F007,EV Car,Regular,2025-08-18,9,276,UPI,Paid,EV Parking,55,0.0,275.0,0.72
PT106206,F001,EV Car,Regular,2025-09-24,12,120,UPI,Paid,EV Parking,55,5.5,110.0,0.64
PT106207,F004,SUV,Member,2025-06-11,15,379,Debit Card,Paid,Covered,65,0.0,455.0,0.49
PT106208,F007,Car,Regular,2025-10-14,14,303,Debit Card,Paid,Open,50,0.0,270.0,0.78
PT106209,F007,Car,Member,2025-06-15,18,110,UPI,Paid,Open,50,0.0,100.0,0.75
PT106210,F004,Car,Regular,2025-09-04,14,90,UPI,Paid,Open,50,10.0,100.0,0.57
PT106211,F005,Car,Regular,2025-06-23,11,27,UPI,Paid,Open,50,0.0,50.0,0.2
PT106212,F003,SUV,Member,2025-01-09,14,171,Credit Card,Paid,Open,65,17.55,175.5,0.38
PT106213,F001,Bike,Regular,2025-10-03,11,47,Debit Card,Paid,Two-Wheeler,25,0.0,25.0,0.61
PT106214,F003,Car,Member,2025-02-28,10,37,Cash,Paid,Covered,50,2.12,42.5,0.94
PT106215,F002,SUV,Member,2025-03-26,20,77,Credit Card,Paid,Covered,65,0.0,130.0,0.52
PT106216,F003,Car,Regular,2025-05-30,13,111,UPI,Paid,Covered,50,0.0,90.0,0.47
PT106217,F008,Bike,Regular,2025-11-17,15,64,Debit Card,Paid,Two-Wheeler,25,0.0,45.0,0.73
PT106218,F004,Bike,Member,2025-03-01,18,33,Wallet,Paid,Two-Wheeler,25,1.06,21.25,0.74
PT106219,F001,Bike,Member,2025-05-05,12,334,Wallet,Paid,Two-Wheeler,25,0.0,150.0,0.43
PT106220,F003,Bike,Member,2025-02-10,16,106,Cash,Paid,Two-Wheeler,25,0.0,50.0,0.28
PT106221,F001,Car,Member,2025-12-03,16,152,UPI,Paid,Covered,50,0.0,150.0,0.49
PT106222,F001,Car,Regular,2025-06-22,17,25,Debit Card,Paid,Covered,50,0.0,45.0,0.93
PT106223,F002,SUV,Visitor,2025-09-17,10,366,Cash,Paid,Open,65,22.75,455.0,0.87
PT106224,F002,EV Car,Member,2025-11-22,20,89,Debit Card,Paid,EV Parking,55,0.0,88.0,0.83
PT106225,F004,Car,Regular,2025-06-22,11,20,UPI,Paid,Open,50,0.0,50.0,0.74
PT106226,F005,Bike,Member,2025-07-05,16,160,Wallet,Paid,Two-Wheeler,25,0.0,75.0,0.64
PT106227,F008,SUV,Regular,2025-08-29,10,200,Credit Card,Paid,Covered,65,0.0,260.0,0.77
PT106228,F007,EV Car,Member,2025-12-05,19,183,UPI,Paid,EV Parking,55,0.0,220.0,0.78
PT106229,F001,Car,Visitor,2025-04-04,13,42,UPI,Paid,Covered,50,0.0,50.0,0.37
PT106230,F005,Bike,Regular,2025-03-04,15,134,Debit Card,Paid,Two-Wheeler,25,0.0,75.0,0.43
PT106231,F007,SUV,Regular,2025-08-09,18,88,Credit Card,Paid,Open,65,19.5,130.0,0.5
PT106232,F007,Bike,Regular,2025-01-08,12,116,UPI,Paid,Two-Wheeler,25,0.0,45.0,0.68
PT106233,F008,Car,Member,2025-08-01,13,30,Debit Card,Paid,Covered,50,4.5,45.0,0.8
PT106234,F004,Bike,Visitor,2025-07-28,12,223,Debit Card,Paid,Two-Wheeler,25,0.0,100.0,0.81
PT106235,F007,Car,Member,2025-07-28,12,163,Debit Card,Paid,Covered,50,0.0,150.0,0.49
PT106236,F008,Bike,Member,2025-03-26,14,145,UPI,Paid,Two-Wheeler,25,0.0,75.0,0.48
PT106237,F007,Bike,Member,2025-07-26,14,139,Debit Card,Pending,Two-Wheeler,25,0.0,71.25,0.55
PT106238,F001,SUV,Member,2025-12-13,8,113,UPI,Paid,Open,65,6.5,130.0,0.9
PT106239,F001,Bike,Member,2025-06-02,15,111,UPI,Paid,Two-Wheeler,25,4.5,45.0,0.26
PT106240,F006,Car,Regular,2025-06-10,13,94,UPI,Paid,Covered,50,5.0,100.0,0.3
PT106241,F005,Car,Member,2025-04-26,18,46,Cash,Paid,Covered,50,2.5,50.0,0.55
PT106242,F003,SUV,Regular,2025-12-28,18,74,UPI,Paid,Open,65,0.0,130.0,0.71
PT106243,F008,Car,Member,2025-09-08,16,103,UPI,Paid,Covered,50,0.0,100.0,0.44
PT106244,F002,Bike,Visitor,2025-07-02,18,93,UPI,Paid,Two-Wheeler,25,4.25,42.5,0.93
PT106245,F008,Car,Member,2025-06-13,19,120,Credit Card,Paid,Covered,50,0.0,100.0,0.63
PT106246,F003,SUV,Regular,2025-11-24,14,274,Wallet,Paid,Open,65,0.0,292.5,0.32
PT106247,F005,Bike,Regular,2025-03-21,21,20,Wallet,Paid,Two-Wheeler,25,3.38,22.5,0.46
PT106248,F002,Car,Member,2025-01-07,20,208,UPI,Paid,Covered,50,38.0,190.0,0.79
PT106249,F003,Car,Member,2025-11-21,9,50,UPI,Pending,Open,50,2.25,45.0,0.68
PT106250,F006,SUV,Member,2025-03-28,14,28,UPI,Paid,Covered,65,0.0,65.0,0.58
PT106251,F002,Bike,Member,2025-01-08,9,105,Debit Card,Paid,Two-Wheeler,25,5.0,50.0,0.58
PT106252,F001,SUV,Member,2025-02-05,15,57,UPI,Paid,Covered,65,0.0,55.25,0.22
PT106253,F003,SUV,Regular,2025-09-08,16,78,UPI,Paid,Covered,65,0.0,110.5,0.6
